BusinessName,BusinessType,AddressLine1,PostCode,lon,lat,RatingValue,FHRSID
Kerridges Bar And Grill,Restaurant/Cafe/Canteen,KERRIDGE'S BAR AND GRILL 10 NORTHUMBERLAND AVENUE,WC2N 5AE,-0.1245559,51.5067377,5,1070786
KFC,Restaurant/Cafe/Canteen,,WC1B 4AR,-0.1217485,51.519984,5,1157001
KFC,Restaurant/Cafe/Canteen,BASEMENT TO FIRST FLOOR 43 CHARING CROSS ROAD,WC2H 0AP,-0.1286241,51.5115508,5,1784326
KFC Waterloo,Restaurant/Cafe/Canteen,3 Mepham Street,SE1 8SQ,-0.1140908,51.504253,5,1223859
Khao Bird,Restaurant/Cafe/Canteen,24 BREWER STREET,W1F 0SN,-0.1345325,51.5122654,5,1876418
Khaosoi London,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 9-10 MARKET PLACE,W1W 8AQ,-0.1403138,51.5164579,5,1834579
Kibele,Restaurant/Cafe/Canteen,175-177 GREAT PORTLAND STREET,W1W 5PJ,-0.1438266,51.5218732,5,999564
Kikuchi Japanese Restaurant,Restaurant/Cafe/Canteen,,W1T 1UD,-0.1317307,51.516987,5,424511
Kiln,Restaurant/Cafe/Canteen,58 BREWER STREET,W1F 9TL,-0.1360671,51.5113905,5,904587
Kin,Restaurant/Cafe/Canteen,22 FOLEY STREET,W1W 6DT,-0.1403673,51.5193903,5,410789
King,Restaurant/Cafe/Canteen,THE AMPERSAND BUILDING 178 WARDOUR STREET,W1F 8FY,-0.1352582,51.5156672,5,1553351
Kings,Restaurant/Cafe/Canteen,THE AMPERSAND BUILDING 178 WARDOUR STREET,W1F 8FY,-0.1352582,51.5156672,5,1814377
Kings Food,Restaurant/Cafe/Canteen,BUSH HOUSE 30 ALDWYCH,WC2B 4BG,-0.1177417,51.5122849,5,1592659
Kintan,Restaurant/Cafe/Canteen,,WC1V 6AA,-0.113907,51.518445,5,759339
Kira Kira,Takeaway/sandwich shop,59 BREWER STREET,W1F 9UN,-0.1354895,51.5114173,5,1890833
Kiss The Hippo,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 51 MARGARET STREET,W1W 8SG,-0.1416242,51.5164876,5,1175210
Kiss the hippo,Restaurant/Cafe/Canteen,24 NEW ROW,WC2N 4LA,-0.1265364,51.5111488,5,1693236
Kiss the Hippo,Restaurant/Cafe/Canteen,3 NEW BURLINGTON STREET,W1S 2JA,-0.1404212,51.5120532,5,1720936
Kiss The Hippo Bloomsbury Ltd,Restaurant/Cafe/Canteen,,WC1B 3HA,-0.1317797,51.5186064,5,1949656
Kissaten,Takeaway/sandwich shop,72 OLD COMPTON STREET,W1D 4UN,-0.1329601,51.5126541,5,1633840
Kitchen,Restaurant/Cafe/Canteen,42 NEWMAN STREET,W1T 1QJ,-0.1363005,51.5187323,5,1724882
Kitchen Table,Restaurant/Cafe/Canteen,,W1T 4QG,-0.136486,51.520416,5,470880
Kith London,Restaurant/Cafe/Canteen,314-316 REGENT STREET,W1B 3BL,-0.1424628,51.5170078,5,1898845
Kitty Fishers,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR FRONT 10 SHEPHERD MARKET,W1J 7QF,-0.1461936,51.5065421,5,411082
Kitty Hawk,Restaurant/Cafe/Canteen,7-8 ST MARTIN'S PLACE,WC2N 4HA,-0.126584,51.5090935,5,1745443
Kleinsky's,Restaurant/Cafe/Canteen,39 NORTH AUDLEY STREET,W1K 6ZW,-0.1534019,51.512519,5,1735947
Knoops,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 2 NEW ROW,WC2N 4LH,-0.1267303,51.51099,5,1499849
Kobe Steakhouse Mayfair,Restaurant/Cafe/Canteen,16-17 HAY HILL,W1J 8NY,-0.1433068,51.5091403,5,1913695
Kobox,Restaurant/Cafe/Canteen,16 BAKER STREET,W1U 3HS,-0.1550259,51.5172657,5,1053907
KOFEE,Restaurant/Cafe/Canteen,5 AIR STREET,W1J 0AD,-0.1361685,51.5096116,5,1686849
Kol,Restaurant/Cafe/Canteen,9 SEYMOUR STREET,W1H 7JW,-0.1571866,51.5147997,5,1214661
Koshari Street,Restaurant/Cafe/Canteen,56 ST MARTIN'S LANE,WC2N 4EA,-0.1268056,51.5109103,5,411983
Kova Patisserie,Restaurant/Cafe/Canteen,UNIT 5 9-12 ST ANNE'S COURT,W1F 0BB,-0.1340307,51.5143168,5,915572
Koya-Ko,Restaurant/Cafe/Canteen,GROUND FLOOR 50 FRITH STREET,W1D 4SQ,-0.1317242,51.5136236,5,554730
Koyn,Restaurant/Cafe/Canteen,38 GROSVENOR STREET,W1K 4QU,-0.1490457,51.5115035,5,1502826
KraPow!,Restaurant/Cafe/Canteen,MARKET HALL WEST END 9 HOLLES STREET,W1G 0BD,-0.1447501,51.515467,5,1650747
Kricket Soho,Restaurant/Cafe/Canteen,12-14 DENMAN STREET,W1D 7HJ,-0.1351818,51.5108369,5,932331
Krispy Kreme,Restaurant/Cafe/Canteen,SHOP G BAKERLOO LINE BOOKING HALL,NW1 5LA,-0.15774,51.52257,5,1740516
Krispy Kreme,Restaurant/Cafe/Canteen,135 VICTORIA STREET,SW1E 6RD,-0.1387357,51.4968377,5,1453022
Krispy Kreme,Restaurant/Cafe/Canteen,418 STRAND,WC2R 0PD,-0.1231856,51.5099261,5,1406472
Krispy Kreme Uk Ltd,Takeaway/sandwich shop,,WC1V 7DA,-0.11973299831152,51.5174789428711,5,425290
Kronotrop Fitzrovia,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 42 MORTIMER STREET,W1W 7RH,-0.1404698,51.5179352,5,1942040
Ku Bar,Restaurant/Cafe/Canteen,29-30 LISLE STREET,WC2H 7BA,-0.129753,51.5117846,5,412984
Kudu Collective,Restaurant/Cafe/Canteen,7 MOXON STREET,W1U 4EP,-0.1523172,51.5197321,5,1855362
Kula Cafe London,Restaurant/Cafe/Canteen,GROUND FLOOR RIGHT 21 JAMES STREET,W1U 1DU,-0.1508467,51.5151136,5,1840660
Kulu Kulu Sushi,Restaurant/Cafe/Canteen,76 BREWER STREET,W1F 9TX,-0.1367745,51.5110061,5,413316
Kung Fu Burger,Restaurant/Cafe/Canteen,104 SHAFTESBURY AVENUE,W1D 5EQ,-0.1310017,51.5122632,5,1761647
Kung Fu Mama,Restaurant/Cafe/Canteen,CONCESSION 80 LONG ACRE,WC2E 9NG,-0.1225355,51.51452,5,1807606
KWANT MAYFAIR,Restaurant/Cafe/Canteen,52 STRATTON STREET,W1J 8LN,-0.1433282,51.5071982,5,1624420
KöD Soho,Restaurant/Cafe/Canteen,2 ST ANNE'S COURT,W1F 0AZ,-0.1334612,51.5144965,5,1743840
L'Antica Pizzeria Da Michele,Restaurant/Cafe/Canteen,199 BAKER STREET,NW1 6UY,-0.158229,51.5225408,5,1214659
L'Antica Pizzeria Da Michele,Takeaway/sandwich shop,44 OLD COMPTON STREET,W1D 4TY,-0.1318305,51.5131397,5,1221008
L'Artiste Muscle,Restaurant/Cafe/Canteen,1 SHEPHERD MARKET,W1J 7PA,-0.1464886,51.5063759,5,411079
L'Autre Bistro,Restaurant/Cafe/Canteen,5B SHEPHERD STREET,W1J 7HP,-0.146627,51.5061622,5,411094
L'ETO,Restaurant/Cafe/Canteen,138 LONG ACRE,WC2E 9AA,-0.1265033,51.5123083,5,1720954
L'ETO Compton Edition,Restaurant/Cafe/Canteen,GROUND FLOOR 58-58A OLD COMPTON STREET,W1D 4UF,-0.1325041,51.5128806,5,1843873
L'Express Coffee,Restaurant/Cafe/Canteen,GROUND FLOOR 20-22 MADDOX STREET,W1S 1PN,-0.14216,51.5132408,5,410927
L'Ulivo,Restaurant/Cafe/Canteen,21-23 VILLIERS STREET,WC2N 6ND,-0.1238868,51.5082917,5,411250
L'ULIVO LEICESTER SQUARE,Restaurant/Cafe/Canteen,14-15 IRVING STREET,WC2H 7AF,-0.128899,51.5097656,5,1686864
L?Escargot,Restaurant/Cafe/Canteen,48 GREEK STREET,W1D 4EF,-0.1310333,51.5139543,5,413796
La Ballerina,Restaurant/Cafe/Canteen,7-8 BOW STREET,WC2E 7AH,-0.122722,51.5134888,5,412604
La Bodega Negra Bar & Cafe,Restaurant/Cafe/Canteen,9 OLD COMPTON STREET,W1D 5JF,-0.13096256,51.51326078,5,1065484
La Brasseria Milanese,Restaurant/Cafe/Canteen,42 MARYLEBONE HIGH STREET,W1U 5HD,-0.151579,51.5212312,5,1732199
La Cucina Di Mamma,Restaurant/Cafe/Canteen,3J-3K Belvedere Road,SE1 7GQ,-0.117631,51.502255,5,1217355
La Fromagerie,Restaurant/Cafe/Canteen,,WC1N 3LL,-0.1182431,51.5217983,5,1083489
La Fromagerie (Marylebone Ltd),Restaurant/Cafe/Canteen,GROUND FLOOR 4 MOXON STREET,W1U 4EW,-0.152194,51.519928,5,413905
La Gamba,Restaurant/Cafe/Canteen,Unit 3,SE1 8XX,-0.116837,51.505786,5,1615614
La Gelatiera,Restaurant/Cafe/Canteen,27 NEW ROW,WC2N 4LA,-0.1267828,51.5111167,5,546025
La Masseria,Restaurant/Cafe/Canteen,69 UPPER BERKELEY STREET,W1H 7QZ,-0.1585533,51.5155766,5,412136
La Pastaia,Restaurant/Cafe/Canteen,BASEMENT TO FIRST FLOOR 63 OLD COMPTON STREET,W1D 6HT,-0.132853,51.5124545,5,1669408
La Roche Restaurant,Restaurant/Cafe/Canteen,40 ST MARTIN'S LANE,WC2N 4ER,-0.1267196,51.5101985,5,411979
LACON CAFE,Restaurant/Cafe/Canteen,Lacon House,WC1X 8NL,-0.118060998618603,51.5206184387207,5,1755281
Laduree,Restaurant/Cafe/Canteen,71-72 BURLINGTON ARCADE,W1J 0QX,-0.1395322,51.508406,5,766893
Laduree,Restaurant/Cafe/Canteen,1 THE MARKET,WC2E 8RA,-0.1234333,51.5119625,5,413550
Laduree Cafe,Restaurant/Cafe/Canteen,51-52 SOUTH AUDLEY STREET,W1K 2QF,-0.1521827,51.5098829,5,1765486
Lahpet,Restaurant/Cafe/Canteen,21 SLINGSBY PLACE,WC2E 9AB,-0.1261691,51.5127256,5,1455839
Laksamania,Restaurant/Cafe/Canteen,92 NEWMAN STREET,W1T 3EZ,-0.1349913,51.5162025,5,924672
Lali,Restaurant/Cafe/Canteen,GROUND FLOOR 33 BRUTON PLACE,W1J 6NN,-0.1454353,51.5106667,5,1418756
Lamb And Flag Public House,Restaurant/Cafe/Canteen,24 JAMES STREET,W1U 1EL,-0.1504226,51.5149091,5,427692
Lanserhof at the Arts Club,Restaurant/Cafe/Canteen,18 DOVER STREET,W1S 4LT,-0.142275,51.5086862,5,1711404
Lantana,Restaurant/Cafe/Canteen,,W1T 1SN,-0.1359305,51.5189692,5,425662
Lantana Catering Services,Restaurant/Cafe/Canteen,Lantana at Level 7,W1T 4QS,-0.136168003082275,51.5200233459473,5,1380768
Lao Cafe Covent Garden,Restaurant/Cafe/Canteen,60 CHANDOS PLACE,WC2N 4HG,-0.1251224,51.510137,5,932336
Las Iguanas,Restaurant/Cafe/Canteen,Unit 14,SE1 8XX,-0.116837,51.505786,5,483372
Lavazza Coffee Design,Restaurant/Cafe/Canteen,23 GREAT MARLBOROUGH STREET,W1F 7HU,-0.1407742,51.5140012,5,1378663
Lavelle,Restaurant/Cafe/Canteen,38 RATHBONE PLACE,W1T 1JN,-0.1340341,51.5173843,5,1276023
Lazard,Restaurant/Cafe/Canteen,50 STRATTON STREET,W1J 8LL,-0.1434483,51.5074339,5,414244
Lazeez,Restaurant/Cafe/Canteen,29 DUKE STREET,W1U 1LF,-0.151731,51.5153434,5,411400
Le Bab,Restaurant/Cafe/Canteen,2 KINGLY COURT,W1B 5PW,-0.1382675,51.5122078,5,833676
Le Beaujolais,Restaurant/Cafe/Canteen,25 LITCHFIELD STREET,WC2H 9NJ,-0.1285104,51.5129159,5,412998
Le Café by Nicolas Rouzaud,Restaurant/Cafe/Canteen,66-67 BURLINGTON ARCADE,W1J 0QU,-0.1396294,51.5084975,5,1893213
Le Comptoir Libanais,Restaurant/Cafe/Canteen,65 WIGMORE STREET,W1U 1JT,-0.1502349,51.5159853,5,411274
Le Deli Robuchon,Takeaway/sandwich shop,82 PICCADILLY,W1J 8JA,-0.1438031,51.5065043,5,1182396
Le Garrick,Restaurant/Cafe/Canteen,GROUND FLOOR AND BASEMENT 10-12 GARRICK STREET,WC2E 9BH,-0.1260413,51.5116265,5,413680
Le Gavroche,Restaurant/Cafe/Canteen,43 UPPER BROOK STREET,W1K 7QR,-0.1551242,51.5112692,5,412137
Le Montmartre,Other catering premises,12 DEVEREUX COURT,WC2R 3JJ,-0.1128207,51.5131411,5,1070783
Le Nusa,Restaurant/Cafe/Canteen,227-228 STRAND,WC2R 1BE,-0.112263,51.5133839,5,1900319
Le Relais De Venise 'L' Entrecote,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 120 MARYLEBONE LANE,W1U 2QG,-0.1510797,51.5182557,5,411602
LEEMING PILKINGTON LTD,Restaurant/Cafe/Canteen,Rothesay The Post Building,WC1A 1PB,-0.1246557,51.516937,5,1755294
Leicester Arms Public House,Restaurant/Cafe/Canteen,44 GLASSHOUSE STREET,W1B 5DP,-0.1377294,51.5105626,5,428080
Lena Lu Donuts,Restaurant/Cafe/Canteen,499-517 OXFORD STREET,W1C 2QQ,-0.1561129,51.5135509,5,1804907
Leon,Restaurant/Cafe/Canteen,Unit 52  Mezzanine Floor Euston Railway Station,NW1 2HS,-0.1332708,51.528666,5,1676110
Leon,Restaurant/Cafe/Canteen,6 York Road,SE1 7ND,-0.1150932,51.5042144,5,1605218
LEON BRUNSWICK CENTRE,Restaurant/Cafe/Canteen,,WC1N 1BS,-0.1236,51.5236,5,1016136
LEON KINGSWAY,Restaurant/Cafe/Canteen,,WC2B 6SR,-0.119723,51.51584,5,781858
Leon Restaurant,Restaurant/Cafe/Canteen,73-75 STRAND,WC2R 0DE,-0.1222373,51.509857,5,1972950
Leon Restaurant,Restaurant/Cafe/Canteen,135 STRAND,WC2R 1HH,-0.1188664,51.5112238,5,1972942
Leon Restaurant,Restaurant/Cafe/Canteen,275 REGENT STREET,W1B 2HB,-0.142605,51.5161165,5,1972919
Leon Restaurant,Restaurant/Cafe/Canteen,44 BROADWICK STREET,W1F 7AE,-0.1365259,51.5135651,5,1972918
Leon Restaurant,Restaurant/Cafe/Canteen,35 GREAT MARLBOROUGH STREET,W1F 7JF,-0.1393424,51.5140138,5,1972948
Leon Restaurant,Restaurant/Cafe/Canteen,14A HANOVER SQUARE,W1S 1JL,-0.1442714,51.5144792,5,1972939
Leon Tottenham Court Walk,Restaurant/Cafe/Canteen,,W1T 1BJ,-0.1318888,51.5176999,5,1068796
Les 110 De Taillevent,Restaurant/Cafe/Canteen,16 CAVENDISH SQUARE,W1G 9DD,-0.1458382,51.5170669,5,810153
Les Ambassadeurs Club,Restaurant/Cafe/Canteen,LES AMBASSADEURS 5 HAMILTON PLACE,W1J 7ED,-0.1504883,51.5043977,5,411452
LEVENT BOREK,Restaurant/Cafe/Canteen,,W1T 4NB,-0.1366419,51.5191963,5,1844546
Lever & Bloom Coffee Ltd,Restaurant/Cafe/Canteen,,WC2H 8EB,-0.1259993,51.5165088,5,1605012
Lexington @ DHSC 39 Victoria Street,Restaurant/Cafe/Canteen,39 VICTORIA STREET,SW1H 0EU,-0.1333483,51.4978762,5,1889030
Lexington Catering Ltd,Other catering premises,5 HOWICK PLACE,SW1P 1WG,-0.1364653,51.4966938,5,839679
Lexington@Coca-Cola,Restaurant/Cafe/Canteen,1A WIMPOLE STREET,W1G 0EA,-0.1470487,51.5160069,5,1088653
Lexington@Nursing Midwifery Council,Restaurant/Cafe/Canteen,23 PORTLAND PLACE,W1B 1PZ,-0.1451745,51.5195654,5,410969
LEXPRESS COFFEE,Restaurant/Cafe/Canteen,,NW1 3HP,-0.1393528,51.5265954,5,1803432
Lido Chinese Restaurant,Restaurant/Cafe/Canteen,41 GERRARD STREET,W1D 5QF,-0.130485,51.5118592,5,412651
Lilibet's,Restaurant/Cafe/Canteen,17 BRUTON STREET,W1J 6QB,-0.1445389,51.5103828,5,1643128
Lima,Restaurant/Cafe/Canteen,31 RATHBONE PLACE,W1T 1JH,-0.1344982,51.5176875,5,815469
Lima Cantina,Restaurant/Cafe/Canteen,BASEMENT AND PART GROUND FLOOR 14 GARRICK STREET,WC2E 9BJ,-0.1261635,51.5118083,5,413681
Lina Stores,Restaurant/Cafe/Canteen,68-72 WIGMORE STREET,W1U 2SD,-0.1501951,51.5162544,5,1520500
Lina Stores Restaurant,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 51 GREEK STREET,W1D 4EH,-0.1311127,51.5141264,5,1226842
Lita,Restaurant/Cafe/Canteen,7 PADDINGTON STREET,W1U 5QH,-0.1527146,51.5209523,5,1662342
Little Bao Boy,Restaurant/Cafe/Canteen,MARKET HALL WEST END 9 HOLLES STREET,W1G 0BD,-0.1447501,51.515467,5,1916474
Little Berkeley,Restaurant/Cafe/Canteen,25 LANSDOWNE ROW,W1J 8QN,-0.1441766,51.5086594,5,1036530
Little House,Restaurant/Cafe/Canteen,2 QUEEN STREET,W1J 5PA,-0.1468198,51.5070915,5,850601
Little Italy,Restaurant/Cafe/Canteen,21 FRITH STREET,W1D 4RN,-0.1312522,51.5135351,5,413656
Little Ku,Restaurant/Cafe/Canteen,BASEMENT TO FIRST FLOOR 25 FRITH STREET,W1D 5LB,-0.1309962,51.5130994,5,413661
Liu Xiaomian,Restaurant/Cafe/Canteen,FIRST FLOOR 7 KINGLY COURT,W1B 5PW,-0.1385501,51.5123472,5,1698381
Lobos Tapas Soho,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 48 FRITH STREET,W1D 4SF,-0.1317153,51.5134885,5,413669
Locale,Restaurant/Cafe/Canteen,3B Belvedere Road,SE1 7GP,-0.118009,51.501479,5,483078
Lockes,Restaurant/Cafe/Canteen,,WC2B 5AA,-0.1216369,51.515342,5,1206185
LOKAL RESTAURANT,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 7-8 MARKET PLACE,W1W 8AG,-0.140169,51.5164736,5,1932717
Lola's Bakery,Restaurant/Cafe/Canteen,CONCESSION 14 GROUND FLOOR SELFRIDGES 400 OXFORD STREET,W1A 1AB,-0.1528138,51.5145871,5,414696
Lola's Cupcakes,Restaurant/Cafe/Canteen,14-18 NEAL STREET,WC2H 9LY,-0.1247809,51.5138905,5,737584
London Chinatown Restaurant,Restaurant/Cafe/Canteen,27 GERRARD STREET,W1D 6JN,-0.1317438,51.5113847,5,412646
London Grace,Restaurant/Cafe/Canteen,7 SEYMOUR PLACE,W1H 5BA,-0.1612993,51.5146754,5,1043541
London Grand Coffee,Restaurant/Cafe/Canteen,11 WARWICK STREET,W1B 5NA,-0.1378647,51.5111313,5,1688823
London Reign,Restaurant/Cafe/Canteen,215-217 PICCADILLY,W1J 9HN,-0.1349617,51.5095205,5,1287509
London Waffle,Takeaway/sandwich shop,THE LODGE LEICESTER SQUARE,WC2H 7DE,-0.1299227,51.5101057,5,1720938
Los Gordos,Restaurant/Cafe/Canteen,BW14 - SEVEN DIALS MARKET,WC2H 9LX,-0.1259243,51.5139073,5,1696795
LOTUS GARDEN CHINESE RETAURANT,Restaurant/Cafe/Canteen,15A GERRARD STREET,W1D 6JD,-0.1313672,51.5117834,5,1909989
Louie,Restaurant/Cafe/Canteen,BASEMENT TO FOURTH FLOOR 13-15 WEST STREET,WC2H 9NE,-0.1285769,51.5130518,5,412230
Love Cocoa,Takeaway/sandwich shop,36 SOUTH MOLTON STREET,W1K 5RH,-0.148678,51.5142161,5,1775700
Lse Garrick,Restaurant/Cafe/Canteen,69 ALDWYCH,WC2B 4HN,-0.1165077,51.5135511,5,412296
Luce E Limoni,Restaurant/Cafe/Canteen,,WC1X 8TX,-0.115006,51.523274,5,688203
Luciano Gino D'Acampo,Restaurant/Cafe/Canteen,336-337 STRAND,WC2R 1HA,-0.1184383,51.512011,5,1079748
Lucky Cat,Restaurant/Cafe/Canteen,10-13 GROSVENOR SQUARE,W1K 5AE,-0.1512595,51.5123953,5,414577
Lucky Pig,Restaurant/Cafe/Canteen,GROUND FLOOR WEST BOLSOVER HOUSE 5-6 CLIPSTONE STREET,W1W 6BB,-0.1421832,51.520813,5,410872
Lucky Tea,Restaurant/Cafe/Canteen,35 NEWPORT COURT,WC2H 7PQ,-0.1289266,51.5119693,5,1470378
Lucky Voice,Restaurant/Cafe/Canteen,BASEMENT 52-53 POLAND STREET,W1F 7NQ,-0.1369752,51.5142107,5,414616
Lurra Restaurant,Restaurant/Cafe/Canteen,9 SEYMOUR PLACE,W1H 5BA,-0.1613119,51.5147206,5,1094439
Lusin Restaurant,Restaurant/Cafe/Canteen,16-17 HAY HILL,W1J 8NY,-0.1433068,51.5091403,5,1576231
Lyceum Tavern Public House,Restaurant/Cafe/Canteen,GROUND FLOOR 354 STRAND,WC2R 0HS,-0.1197131,51.5113094,5,428148
Lyric Public House,Restaurant/Cafe/Canteen,37 GREAT WINDMILL STREET,W1D 7LT,-0.1344289,51.5112746,5,413770
Ma/Na,Restaurant/Cafe/Canteen,30 UPPER GROSVENOR STREET,W1K 7PH,-0.1550793,51.5098836,5,1898843
Madame Tussauds,Restaurant/Cafe/Canteen,CONCESSION 2 MARYLEBONE ROAD,NW1 5LR,-0.15579316,51.52264233,5,428012
Madhu's Of Mayfair,Restaurant/Cafe/Canteen,21 PICCADILLY,W1J 0BH,-0.1366223,51.5094389,5,1371828
Mai Sushi,Restaurant/Cafe/Canteen,,NW1 1JB,-0.1294524,51.5293157,5,425517
Mai Sushi,Takeaway/sandwich shop,CONCESSION AT 169-173 OXFORD STREET,,-0.1379778,51.5150719,5,1231222
Mai Sushi,Takeaway/sandwich shop,CONCESSION AT 456-472 OXFORD STREET,W1C 1AP,-0.154886,51.513631,5,1231221
Main Bar and Rear Bar,Restaurant/Cafe/Canteen,,WC1A 1DB,-0.1292654,51.5163735,5,1841673
Maison Francois,Restaurant/Cafe/Canteen,34 DUKE STREET ST JAMES'S,SW1Y 6DF,-0.1381911,51.5076024,5,1231226
Maison Gigi,Other catering premises,ZIG ZAG BUILDING 70 VICTORIA STREET,SW1E 6SQ,-0.138442,51.4973277,5,1916471
Make Mine,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 86 DEAN STREET,W1D 3SR,-0.1333394,51.5146565,5,412887
Mall Galleries Cafe,Restaurant/Cafe/Canteen,17 CARLTON HOUSE TERRACE,SW1Y 5AH,-0.1301482,51.50671,5,769738
Mamapen,Other catering premises,21 GREAT PULTENEY STREET,W1F 9NG,-0.1365785,51.5126307,5,1728383
MANAKISH & NAANZA,Restaurant/Cafe/Canteen,,WC2H 9PS,-0.1255232,51.5144149,5,1374080
Manthan,Restaurant/Cafe/Canteen,SECOND FLOOR AND THIRD FLOOR 49 MADDOX STREET,W1S 2PQ,-0.143854,51.5123413,5,1359688
Manzi's,Restaurant/Cafe/Canteen,1-8 BATEMAN'S BUILDINGS,W1D 3EN,-0.1315035,51.5144384,5,1619569
Maple Leaf (Voltaires),Restaurant/Cafe/Canteen,GROUND FLOOR 41 MAIDEN LANE,WC2E 7LJ,-0.1227937,51.511044,5,427704
Marchesi 1824,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 117 MOUNT STREET,W1K 3LA,-0.1486657,51.5098994,5,1137821
Mareida,Restaurant/Cafe/Canteen,160 GREAT PORTLAND STREET,W1W 5QA,-0.1429135,51.5209325,5,1797986
Maresco,Restaurant/Cafe/Canteen,45 BERWICK STREET,W1F 8SF,-0.1361131,51.5152042,5,1568187
Marjories,Restaurant/Cafe/Canteen,BASEMENT AND GROUND FLOOR 26 FOUBERT'S PLACE,W1F 7PP,-0.1390853,51.5137136,5,1827042
Mark's Club,Restaurant/Cafe/Canteen,BASEMENT TO FIFTH FLOOR 46 CHARLES STREET,W1J 5EJ,-0.1458636,51.5082814,5,412596
Marquess Of Anglesey,Restaurant/Cafe/Canteen,39 BOW STREET,WC2E 7AU,-0.1211928,51.5128259,5,427935
Marquis Of Granby Public House,Restaurant/Cafe/Canteen,MARQUIS OF GRANBY 2 RATHBONE STREET,W1T 1NR,-0.134642,51.5180495,5,427745
Marugame,Restaurant/Cafe/Canteen,PALLADIUM HOUSE 1-4 ARGYLL STREET,W1F 7TA,-0.1401424,51.5142969,5,1489370
Marugame Udon,Restaurant/Cafe/Canteen,449 STRAND,WC2R 0QU,-0.1256678,51.5087878,5,1886379
Marugame Udon,Restaurant/Cafe/Canteen,2-4 ARGYLL STREET,W1F 7TB,-0.1401424,51.5142969,5,1886371
Marugame Udon,Restaurant/Cafe/Canteen,1 ST CHRISTOPHER'S PLACE,W1U 1LT,-0.1500894,51.5153085,5,1398553
Marylebone Campus,Restaurant/Cafe/Canteen,UNIVERSITY OF WESTMINSTER 35 MARYLEBONE ROAD,NW1 5LS,-0.154574,51.5220248,5,413148
Masala Zone,Restaurant/Cafe/Canteen,48 FLORAL STREET,WC2E 9DS,-0.1230463,51.5133142,5,732361
Masala Zone Piccadilly Circus,Restaurant/Cafe/Canteen,224 PICCADILLY,W1J 9HP,-0.1340118,51.5097724,5,1643118
Maset,Restaurant/Cafe/Canteen,40-42 CHILTERN STREET,W1U 7QN,-0.1549002,51.5193051,5,1866392
Masons Arms Public House,Restaurant/Cafe/Canteen,WHOLE BUILDING 38 MADDOX STREET,W1S 1PY,-0.1425804,51.5128248,5,427702
Master Wei Xi'an Cuisine,Restaurant/Cafe/Canteen,,WC1N 3AP,-0.122605,51.5212387,5,1174671
MAUI POKE - RED LION STREET,Restaurant/Cafe/Canteen,,WC1R 4PD,-0.1172506,51.5193004,5,1602489
MAYA,Restaurant/Cafe/Canteen,Basement And Ground Floor,W1T 2PH,-0.1345932,51.5196767,5,1716656
Mayfair Catering Services Limited,Other catering premises,22 DUCHESS MEWS,W1G 9DT,-0.136752,51.5179121,5,896548
Mayfair Catering Services Ltd,Other catering premises,44 HALLAM STREET,W1W 6JJ,-0.1434715,51.5206805,5,411447
Mayfair I,Restaurant/Cafe/Canteen,2A WHITE HORSE STREET,W1J 7LE,-0.1460949,51.5061358,5,412577
Mayha,Restaurant/Cafe/Canteen,43 CHILTERN STREET,W1U 6LS,-0.1556138,51.5198379,5,1489358
McDonald's,Restaurant/Cafe/Canteen,122 BAKER STREET,W1U 6TX,-0.1568042,51.5214123,5,428027
McDonald's,Restaurant/Cafe/Canteen,291B OXFORD STREET,W1C 2DT,-0.1440685,51.5148627,5,427721
McDonald's,Restaurant/Cafe/Canteen,COMMUNICATIONS HOUSE 48 LEICESTER SQUARE,WC2H 7LT,-0.1306015,51.5102618,5,932344
McDonald's,Restaurant/Cafe/Canteen,GROUND FLOOR RIGHT AND BASEMENT AVENUE HOUSE 25-27 SHAFTESBURY AVENUE,W1D 7EQ,-0.1339174,51.5110956,5,427817
McDonald's,Restaurant/Cafe/Canteen,185-187 OXFORD STREET,W1D 2JU,-0.1389325,51.5153389,5,427717
McDonald's,Restaurant/Cafe/Canteen,34-35 STRAND,WC2N 5HY,-0.1244289,51.508777,5,428136
McDonald's,Restaurant/Cafe/Canteen,8-10 OXFORD STREET,W1D 1AW,-0.1309524,51.5165182,5,427710
McDonald's Cambridge Circus,Restaurant/Cafe/Canteen,,WC2H 8AA,-0.1290881,51.5135905,5,1556640
McDonald's restaurant,Restaurant/Cafe/Canteen,,WC1V 6JS,-0.1197029,51.5178559,5,423781
McDonald's Restaurants,Restaurant/Cafe/Canteen,,WC2H 0JA,-0.129212006926537,51.5137367248535,5,1032116
McDonald's Restaurants Ltd,Restaurant/Cafe/Canteen,,W1T 5BA,-0.138075,51.5243449,5,423977
