collision_index,longitude,latitude,collision_severity,collision_year
2024052401843,-2.97175,53.38678,3,2024
2022052203100,-3.113912,53.406196,2,2022
2024052400295,-3.10103,53.32674,3,2024
2022201205223,-1.877184,52.465076,3,2022
2022201270758,-1.911319,52.51563,3,2022
2023201287920,-1.901956,52.484931,3,2023
2024201470866,-1.89496,52.49853,2,2024
2023201291644,-1.992915,52.50278,3,2023
2022201258037,-1.966833,52.629667,3,2022
2023201278598,-2.053941,52.556869,2,2023
2023131301338,-1.780958,53.755769,3,2023
2024131420429,-1.82828,53.79632,3,2024
2024131466646,-1.51841,53.78882,3,2024
2022101234643,-1.574223,54.9499,2,2022
2024010487620,0.14787,51.5419,3,2024
2024010501194,-0.29388,51.56206,3,2024
2024010536888,-0.2026,51.54799,2,2024
2023010469398,0.050057,51.451207,3,2023
2022010370371,-0.224895,51.51213,2,2022
2023010432206,-0.068024,51.599963,2,2023
2022010400648,-0.413091,51.511374,3,2022
2024010540913,-0.44613,51.5314,3,2024
2022010393660,-0.346011,51.476636,3,2022
2024010502568,-0.19718,51.49675,3,2024
2022010361016,-0.282017,51.417211,3,2022
2023010441547,-0.11309,51.496086,3,2023
2024010539310,-0.13701,51.46972,3,2024
2023010444693,-0.051692,51.469633,3,2023
2023010468209,-0.213558,51.424281,3,2023
2022010402909,-0.099923,51.495379,3,2022
2023010425928,-0.075136,51.459652,3,2023
2024010508403,-0.10017,51.49784,2,2024
2024010534706,-0.10016,51.49559,2,2024
2024010540055,-0.08674,51.49955,3,2024
2024351449983,0.1533,52.13551,1,2024
2023302301358,-1.713489,53.084703,3,2023
2024501447919,-4.03827,51.07609,2,2024
2024501469769,-3.84386,50.39135,3,2024
2022421141596,1.129383,51.782171,3,2022
2022421252226,0.433219,51.645786,2,2022
2024421402708,0.56226,51.54549,2,2024
2024421459284,0.13219,51.76657,3,2024
2023531359511,-2.233637,51.845932,3,2023
2022411226340,-0.205775,51.77381,3,2022
2024411412259,0.14373,51.86402,3,2024
2022461141381,1.093922,51.285146,3,2022
2022461172994,0.712528,51.103583,3,2022
2022461180409,1.397705,51.357475,3,2022
2024041533066,-2.65572,53.73398,3,2024
2022332200911,-1.36687,52.747716,2,2022
2023361288129,1.433763,52.835255,2,2023
2024430606320,-1.33987,52.10338,2,2024
2022451239890,-0.442472,51.397278,3,2022
2023451311289,-0.352784,51.406132,3,2023
2022231272066,-1.591335,52.283831,2,2022
2023231329267,-1.541877,52.578911,3,2023
2022991187711,-3.425716,56.066822,3,2022
2024991399161,-3.43221,56.02836,3,2024
2024991516560,-3.35173,56.11445,2,2024
2024991514002,-4.09707,55.84622,3,2024
2022991145871,-4.029711,55.868401,3,2022
202260B041364,-4.21949,53.289227,3,2022
202260B047651,-3.074438,53.05559,2,2022
202460Q062830,-2.97901,53.04398,3,2024
2022610011922,-3.229201,51.588613,2,2022
2023170L30893,-1.041441,54.605842,3,2023
2023041348783,-3.033715,53.87047,2,2023
2022161228265,-0.329987,53.807935,3,2022
2024161535160,-0.06686,53.5715,3,2024
2022122200915,-1.124117,53.955948,3,2022
2023522301864,-2.581911,51.494872,3,2023
2023544201223,-1.795292,51.57208,3,2023
2024430535843,-1.32631,51.39496,3,2024
2022430331337,-0.897717,51.454156,3,2022
2022471248584,-0.152746,50.824879,3,2022
2022401223182,-0.464217,52.137024,3,2022
2022552201188,-2.933322,50.72588,3,2022
2024340NN4772,-0.75055,52.26685,3,2024
2022122200359,-1.065821,53.784095,3,2022
2023122300842,-0.407016,54.280798,3,2023
2022061190168,-2.391754,53.588686,2,2022
2022061205012,-2.27316,53.597024,2,2022
2023061280030,-2.216253,53.472086,2,2023
2022061129632,-2.295267,53.471575,2,2022
2023052301827,-2.964699,53.312868,3,2023
2022201151152,-1.905382,52.508227,3,2022
2022201144137,-1.846946,52.449443,3,2022
2022201178161,-1.819193,52.50053,2,2022
2023201278655,-1.838288,52.42292,3,2023
2023201428210,-1.854212,52.468241,3,2023
2024201518352,-1.85477,52.47288,3,2024
2024201518346,-1.89297,52.47938,3,2024
2024201458658,-2.13246,52.57396,3,2024
2023131305961,-1.496309,53.801479,2,2023
2023131312207,-1.496386,53.691051,2,2023
2022010367281,-0.26663,51.599818,2,2022
2023010483602,-0.248101,51.596152,3,2023
2024010528894,-0.21529,51.53043,3,2024
2024010510469,0.05578,51.39559,3,2024
2022010391826,-0.193103,51.537642,3,2022
2024010531375,-0.13035,51.51645,3,2024
2022010367837,-0.11765,51.328554,3,2022
2022010359171,-0.061916,51.621336,2,2022
2024010517610,-0.21877,51.48804,2,2024
2024010521057,-0.23278,51.50639,3,2024
2023010449692,-0.103919,51.590989,3,2023
2022010391864,-0.100378,51.543308,3,2022
2024010511793,-0.10066,51.54371,3,2024
2023010448018,-0.302982,51.409522,2,2023
2022010383505,-0.115744,51.461058,2,2022
2022010386628,-0.11103,51.492933,3,2022
2023010444340,-0.113929,51.465273,3,2023
2023010450565,-0.118918,51.485749,3,2023
2022010387780,0.044964,51.549749,3,2022
2023010426950,0.013129,51.543825,3,2023
2024010508270,-0.10087,51.4529,3,2024
2024010547789,-0.06127,51.47397,3,2024
2024010548909,-0.09433,51.48334,3,2024
2022010361693,-0.163786,51.431911,3,2022
2022010383772,-0.141083,51.513763,3,2022
2022010392849,-0.174342,51.499817,3,2022
2023010457595,-0.142882,51.51738,3,2023
2024010543941,-0.11557,51.51061,3,2024
2022351236812,0.120501,52.213184,3,2022
2023351362557,0.131396,52.202566,2,2023
2022031207918,-3.582122,54.521807,3,2022
2022031208889,-3.142655,54.601094,3,2022
2022501279856,-3.50648,50.721519,3,2022
2023501387423,-4.12488,51.209201,3,2023
2023471354018,0.281328,50.776877,3,2023
2024471519658,0.29782,50.77678,3,2024
2022421204651,0.447791,51.728138,3,2022
2024421460309,1.16179,51.81716,3,2024
2024440374171,-1.21856,50.95417,3,2024
2022411170584,-0.27459,51.661765,2,2022
2022411223584,-0.195108,51.783601,3,2022
2022411242800,-0.263478,51.939408,3,2022
2022461202106,0.577405,51.275502,3,2022
2024461503213,1.40796,51.34587,3,2024
2023041392821,-2.202882,53.829147,3,2023
2023320179640,-0.561834,53.211008,3,2023
2024361416900,1.25122,52.62453,3,2024
2024361437490,0.87428,52.89833,3,2024
2023430518143,-1.318358,51.736675,2,2023
2023211367698,-1.642545,52.808036,3,2023
2024211506462,-1.64744,52.60444,2,2024
2022371209847,1.708305,52.469934,3,2022
2024371529834,1.11522,52.08309,3,2024
2023231330128,-1.561952,52.281505,3,2023
2022991243234,-4.744389,55.937479,2,2022
2022991204350,-4.097496,55.799321,3,2022
2024991524085,-3.22031,55.9398,1,2024
2022991171218,-2.98633,56.487255,2,2022
2022991240237,-4.280235,55.830768,3,2022
2022991146737,-3.994071,55.789818,3,2022
202260B195311,-2.996297,53.052198,2,2022
2023622301067,-3.267817,51.496871,3,2023
2023622300488,-3.443938,51.713717,3,2023
2023111351931,-1.519803,54.538163,2,2023
2023161298793,-0.44692,53.757191,2,2023
2022161161800,-0.670205,53.551252,2,2022
2022211135208,-2.139193,52.978489,3,2022
2024211407718,-2.10673,52.97246,2,2024
2023501278792,-4.165149,50.394485,3,2023
2023501289671,-4.173373,50.413076,3,2023
2023501326756,-3.535715,50.463051,3,2023
2024544510624,-1.77242,51.55839,2,2024
2024401536222,-0.40348,51.8887,2,2024
2022471200456,-0.162497,50.824628,3,2022
2023471282866,-0.104503,50.85212,3,2023
2022070313160,-2.396514,53.108332,3,2022
2023401305236,-0.485924,51.889447,3,2023
2023340WN5482,-1.026354,52.078782,3,2023
2024061501195,-2.13139,53.56065,3,2024
2022061211661,-2.040737,53.450523,3,2022
2022061205962,-2.333255,53.391953,3,2022
2023052300734,-2.941264,53.412851,3,2023
2023052301114,-2.975531,53.444819,3,2023
2023052301637,-2.982948,53.393683,3,2023
2023052302715,-2.994863,53.647454,3,2023
2024052400604,-2.98364,53.45446,3,2024
2024052401391,-3.09397,53.34374,3,2024
2023141302498,-1.327514,53.522067,2,2023
2023141327577,-1.127471,53.515822,2,2023
2024141418850,-1.42882,53.36005,2,2024
2024141527934,-1.5159,53.38028,3,2024
2024141532515,-1.46887,53.46356,3,2024
2022101140564,-1.727353,55.000896,3,2022
2023201342130,-1.880036,52.542347,3,2023
2024201503640,-1.88376,52.46247,3,2024
2023201290716,-1.522003,52.416734,3,2023
2023201382199,-2.018228,52.477994,3,2023
2022131172408,-1.848004,53.828612,3,2022
2022131225949,-1.758864,53.771033,3,2022
2022131141481,-1.874006,53.735014,2,2022
2022131179515,-1.691699,53.68773,2,2022
2023131268023,-1.659907,53.711463,3,2023
2024131453995,-1.66446,53.67967,3,2024
2022131188120,-1.527355,53.808625,3,2022
2024131475633,-1.55611,53.81044,2,2024
2024010521594,-0.17618,51.63475,2,2024
2024010494491,-0.14809,51.53495,3,2024
2022010383547,-0.077069,51.53452,3,2022
2022010387014,-0.073093,51.565497,3,2022
2023010438864,-0.230679,51.506417,3,2023
2023010434507,-0.473338,51.543412,3,2023
2024010502281,-0.40679,51.45062,3,2024
2023010424439,-0.140039,51.470025,3,2023
2023010443970,0.04628,51.553674,3,2023
2023010450158,-0.287396,51.486819,3,2023
2022010368508,-0.107332,51.507099,3,2022
2023010421931,-0.085033,51.489723,2,2023
2024010524379,-0.072,51.48686,2,2024
2023010482678,-0.001312,51.607209,3,2023
2022010402095,-0.158326,51.511823,2,2022
2023010469218,-0.137037,51.493879,3,2023
2024010511374,-0.16705,51.52382,3,2024
2024010518093,-0.15076,51.5129,3,2024
2023351305264,0.118695,52.221067,2,2023
2024351463264,0.15654,52.18625,2,2024
2022031226308,-3.551624,54.625689,2,2022
2022302201293,-1.291425,52.881613,3,2022
2023501324589,-3.485656,50.721579,3,2023
2023501338332,-3.693725,50.431286,3,2023
2023471290253,0.547338,50.874273,3,2023
2024421519213,0.93782,51.87963,3,2024
2023411319396,-0.474006,51.746469,2,2023
2023411363319,-0.232554,51.768803,3,2023
2022461181950,1.364821,51.227888,3,2022
2022461237739,1.414194,51.339257,3,2022
2023461366328,0.203111,51.446695,3,2023
2023461367213,0.241958,51.442667,3,2023
2023041263394,-2.373839,53.752877,2,2023
2023041410744,-2.802981,54.051825,3,2023
2022320661457,-0.191233,53.085266,1,2022
2023211338488,-2.006943,52.707828,3,2023
2023451393594,-0.167008,51.170128,3,2023
2024451440470,-0.40912,51.3678,3,2024
2023231270796,-1.557998,52.270783,3,2023
2023231342160,-1.476332,52.34247,2,2023
2022471190894,-0.734239,50.84082,3,2022
2024471458854,-0.29134,50.82696,3,2024
2024471481909,-0.90521,50.91623,3,2024
2023991371357,-3.978017,56.185151,3,2023
2022991207826,-3.165327,55.973215,3,2022
2023991275805,-3.700055,55.897535,3,2023
2023991368692,-4.375691,55.887758,2,2023
202260B001273,-2.980612,53.040786,3,2022
2022170L31002,-1.061332,54.617402,3,2022
2024161529050,-0.10257,53.54926,3,2024
2023221371782,-2.826104,52.232054,2,2023
2022522202248,-2.595046,51.459263,3,2022
2023522300723,-2.583124,51.454422,3,2023
2023401277141,-0.429677,51.885958,3,2023
2024421502718,0.71382,51.54008,2,2024
2024461441340,0.5243,51.38061,2,2024
2024461468321,0.50034,51.40125,3,2024
2024430521011,-1.0757,51.482,3,2024
2022430481600,-0.615246,51.521353,3,2022
2022440210567,-1.39684,50.906473,3,2022
2023501282852,-5.444267,50.169726,3,2023
2023401281295,-0.301752,52.090711,3,2023
2022552200255,-2.007568,50.716749,3,2022
2023552300450,-1.952516,50.724842,3,2023
2022552300151,-2.442503,50.718939,3,2022
2022430536482,-0.768421,51.636133,3,2022
2024340NN3172,-0.69709,52.30286,3,2024
2022122201115,-1.618079,54.088522,3,2022
2024061452301,-2.23715,53.48572,2,2024
2024061484348,-2.1164,53.53956,3,2024
2023052301665,-2.994722,53.484526,3,2023
2024052402481,-3.02635,53.36147,2,2024
2022141251570,-1.342819,53.459942,2,2022
2022101213894,-1.440342,54.930828,3,2022
2023101264067,-1.402612,54.872506,2,2023
2023201278182,-1.946457,52.448775,3,2023
2023201364586,-1.780608,52.522095,2,2023
2024201473636,-1.98429,52.51449,3,2024
2023201414782,-2.015877,52.610846,3,2023
2023131352783,-1.937875,53.835235,3,2023
2022131194245,-1.558529,53.782777,2,2022
2023131273053,-1.624016,53.801407,3,2023
2024131508638,-1.53195,53.84298,2,2024
2023131372539,-1.49525,53.680934,3,2023
2022481262273,-0.086894,51.510994,2,2022
2023481407548,-0.080137,51.51779,2,2023
2022010404469,-0.215031,51.556537,3,2022
2023010449051,-0.025188,51.410512,3,2023
2024010515384,0.01413,51.41117,3,2024
2022010355455,-0.178086,51.545008,3,2022
2022010392153,-0.371227,51.542884,3,2022
2024010521062,-0.10948,51.61845,3,2024
2022010395040,-0.450983,51.505262,3,2022
2024010527190,-0.10437,51.53512,3,2024
2022010404631,-0.297822,51.389322,3,2022
2024010501683,-0.05698,51.43476,3,2024
2022010403023,-0.161784,51.415126,2,2022
2023010473643,0.036381,51.537138,3,2023
2023010466830,-0.091046,51.49439,3,2023
2022010365828,-0.042783,51.515626,2,2022
2022010395073,-0.05307,51.52282,3,2022
2022010412103,-0.011319,51.527219,1,2022
2024010501555,-0.02141,51.52789,3,2024
2022010370882,-0.204974,51.445489,3,2022
2022010380907,-0.202842,51.449575,3,2022
2022010418886,-0.140063,51.507317,3,2022
2024010532183,-0.1518,51.50324,3,2024
2024010544977,-0.15257,51.52305,3,2024
2023302301200,-1.408915,53.039425,3,2023
2024421501807,0.46268,51.73822,3,2024
2024531496259,-2.20806,51.85459,3,2024
2022440084037,-1.491894,50.91768,3,2022
2022440295311,-1.196492,50.933566,3,2022
2023411367605,-0.062606,51.745091,3,2023
2024461490475,1.40252,51.21452,2,2024
2022041208456,-2.219973,53.843561,3,2022
2022041211937,-2.22508,53.693352,3,2022
2023041325525,-2.261738,53.792317,3,2023
2024041494695,-2.37293,53.75999,3,2024
2023332300342,-1.212149,52.761605,3,2023
2024320393306,-0.7596,53.40051,3,2024
2024320600250,-0.54846,53.24375,2,2024
2024361444886,0.20043,52.68463,2,2024
2024311418221,-0.80918,53.06178,2,2024
2023430481235,-1.26007,51.757974,3,2023
2024430550475,-1.26704,51.77304,3,2024
2023451354306,-0.387999,51.335663,2,2023
2024451515912,-0.50058,51.42145,3,2024
2023231268296,-1.453255,52.513907,3,2023
2023991327371,-3.916069,56.014189,2,2023
2022991212956,-3.12092,55.943095,2,2022
2023991380613,-4.401759,55.924498,2,2023
2024991538019,-2.9499,56.48496,3,2024
2024991520567,-4.27804,55.83635,3,2024
2022991239024,-4.029409,55.864757,2,2022
2024622400174,-3.92193,51.63989,3,2024
2023622300834,-3.287119,51.661248,3,2023
2023070076834,-2.755173,53.371099,3,2023
2024041408284,-2.46651,53.6917,3,2024
2024161494328,-0.32834,53.74818,2,2024
2023161380421,-0.06746,53.561101,3,2023
2023122300711,-1.131612,53.942844,3,2023
2024332400139,-1.09345,52.61658,3,2024
2022351140910,-0.267831,52.532902,2,2022
2024351530676,-0.25721,52.59413,3,2024
2022421194995,0.773067,51.535729,2,2022
2022421198542,0.727333,51.543124,3,2022
2024421418272,0.69247,51.53778,2,2024
2024421496662,0.71372,51.54166,2,2024
2022430214095,-1.0157,51.444335,3,2022
2023471388450,-0.206057,50.835397,2,2023
2024440270597,-1.40654,50.90681,3,2024
2023111306656,-1.645726,54.777859,3,2023
2023070352639,-2.998343,53.273309,2,2023
202254C295022,-2.200423,51.252615,3,2022
2022552200743,-1.831572,50.728651,3,2022
2022430104734,-0.727658,51.622696,3,2022
2022430399729,-0.769668,51.808839,3,2022
202234WNC5462,-0.915216,52.240061,2,2022
2022520300087,-2.999141,51.120768,2,2022
2024061417004,-2.43394,53.57366,2,2024
2024061497025,-2.20767,53.52629,3,2024
2023052303044,-2.842841,53.409056,3,2023
2023052301347,-2.976677,53.430472,2,2023
2024052402628,-2.99647,53.41263,3,2024
2023052400169,-2.649631,53.451899,3,2023
2024052402329,-2.99375,53.45387,3,2024
2023141374007,-1.354661,53.433849,3,2023
2023141297555,-1.464334,53.383111,3,2023
2024141428303,-1.48537,53.38065,2,2024
2024141509207,-1.47087,53.36076,3,2024
2022101177108,-1.40489,54.879715,2,2022
2023201388221,-1.954161,52.455116,3,2023
2024201528429,-1.54525,52.41995,3,2024
2023201378345,-2.075641,52.507566,2,2023
2022201188357,-2.13057,52.617697,2,2022
2023131279492,-1.780854,53.801886,3,2023
2022131168723,-1.530503,53.793249,1,2022
2022131184780,-1.568643,53.805796,3,2022
2023010447820,0.138092,51.578475,3,2023
2023010439704,-0.254581,51.599612,3,2023
2022010365716,-0.291819,51.553814,3,2022
2022010382799,-0.232477,51.531839,2,2022
2023010483085,0.039537,51.374331,3,2023
2022010406777,-0.162619,51.543741,3,2022
2022010411605,-0.142204,51.539346,3,2022
2023010458559,-0.134028,51.536519,3,2023
2023010477100,-0.193087,51.552227,3,2023
2024010518193,-0.12903,51.51995,3,2024
2023010431545,-0.116184,51.39791,3,2023
2023010440064,-0.096659,51.630996,1,2023
2024010526523,-0.06156,51.62197,3,2024
2022010409519,-0.068373,51.54988,2,2022
2023010476996,-0.069261,51.56261,3,2023
2022010382344,-0.114502,51.605269,3,2022
2023010471256,-0.107792,51.601663,3,2023
2024010542707,-0.39471,51.51456,3,2024
2022010401154,-0.098378,51.552547,2,2022
2024010503324,-0.19185,51.49475,3,2024
2024010516454,-0.10637,51.46939,3,2024
2022010403580,0.007615,51.43419,3,2022
2022010355439,0.083806,51.592293,3,2022
2022010416811,0.062782,51.591595,3,2022
2022010390360,-0.052169,51.52062,3,2022
2022010381623,-0.211844,51.459712,3,2022
2023010422534,-0.170641,51.53143,2,2023
2024351512195,0.13733,52.19997,3,2024
2022471149443,0.555552,50.867734,2,2022
2022471174865,0.584248,50.873371,3,2022
2022421244151,0.592813,51.520157,3,2022
2023421284382,0.03021,51.688293,3,2023
2024531505862,-2.22368,51.87052,3,2024
2022411184627,-0.448331,51.765258,3,2022
2023411291363,-0.183038,51.865647,3,2023
2022461149289,1.312118,51.12718,3,2022
2023461265170,1.400259,51.326206,2,2023
2024461445306,1.39961,51.35526,3,2024
2024461528030,0.53814,51.32637,1,2024
2024041396126,-2.79847,53.70516,2,2024
2023320373381,-0.01571,53.138084,2,2023
2023320721570,-0.015749,52.980722,3,2023
2023361381595,0.825482,52.571402,3,2023
2022371208645,1.719709,52.454095,3,2022
2022371196166,1.132788,52.057513,3,2022
2022231163589,-1.267786,52.362481,3,2022
2024471408358,-0.20125,51.12379,3,2024
2022221185968,-1.941089,52.280432,2,2022
2022991146276,-3.26255,55.929648,3,2022
2023631359937,-3.978738,52.50422,2,2023
2023622300297,-3.879451,51.662558,3,2023
2024622400384,-3.20249,51.4892,3,2024
2022161268944,-0.416859,53.753058,3,2022
2024161404646,-0.33858,53.74549,3,2024
2024211534394,-2.20848,52.99447,3,2024
2024522500172,-2.59791,51.46913,3,2024
2022522200041,-2.413041,51.530979,3,2022
2023522400974,-2.542521,51.495376,2,2023
2024522402684,-2.42307,51.53696,3,2024
2023540770123,-1.802154,51.563469,3,2023
2022401133437,-0.437609,51.89439,3,2022
2023430408025,-1.320021,51.388515,1,2023
2022430563724,-0.763511,52.038781,3,2022
2023471319862,-0.143581,50.823618,2,2023
2024440113807,-1.06313,50.79257,2,2024
2023440255858,-1.353618,50.647063,3,2023
2023070050393,-2.441717,53.093881,3,2023
2024501477041,-5.27318,50.09657,3,2024
2023541889423,-1.653604,50.974321,3,2023
202454E898924,-2.19901,51.26808,3,2024
2024552400697,-2.18757,50.97162,1,2024
2024520403123,-2.95478,51.25022,3,2024
2022061131755,-2.047668,53.480739,2,2022
2023052301153,-2.765239,53.424491,3,2023
2023052302435,-2.938555,53.507713,3,2023
2023052302498,-2.981952,53.676477,3,2023
2023141355510,-1.428905,53.375917,2,2023
2024101409261,-1.43456,54.91804,3,2024
2024101440183,-1.52151,54.91617,3,2024
2022201245366,-1.910321,52.455675,2,2022
2023201393332,-1.890899,52.555699,3,2023
2024201514925,-1.9205,52.48497,3,2024
2023131387226,-1.708527,53.794452,3,2023
2023131266167,-1.610321,53.748909,3,2023
2022010356187,-0.193617,51.649478,3,2022
2022010387915,-0.190502,51.647839,3,2022
2024010525259,-0.24066,51.55039,2,2024
2022010362480,-0.127418,51.531728,3,2022
2023010432414,-0.140694,51.550923,2,2023
2023010448264,-0.163394,51.549572,2,2023
2023010469995,-0.171322,51.542142,3,2023
2024010514122,-0.19349,51.53809,3,2024
2023010421407,-0.068927,51.355324,2,2023
2024010493550,-0.32399,51.52471,2,2024
2024010523778,-0.3501,51.52734,3,2024
2022010408623,-0.054701,51.540032,3,2022
2023010459175,-0.053296,51.550647,3,2023
2023010467838,-0.045507,51.539205,3,2023
2022010360405,-0.202567,51.485514,3,2022
2024010529510,-0.22201,51.5036,2,2024
2022010416449,-0.340117,51.595278,2,2022
2022010363607,0.210582,51.591394,3,2022
2024010535005,0.20254,51.58724,3,2024
2023010469232,-0.418977,51.506598,3,2023
2024010547609,-0.27062,51.47747,3,2024
2023010460384,-0.096486,51.540169,3,2023
2023010476312,-0.129068,51.459446,3,2023
2023010482684,-0.139221,51.469958,2,2023
2024010539644,-0.11243,51.49888,3,2024
2022010359891,-0.001751,51.541265,2,2022
2023010465384,0.033199,51.520089,3,2023
2022010397290,-0.3296,51.448896,3,2022
2023010451001,-0.250292,51.473646,3,2023
2022010378188,-0.086167,51.454023,3,2022
2022010354162,-0.005227,51.555442,3,2022
2023010422113,-0.031353,51.582807,3,2023
2022351213699,-0.104591,52.22856,2,2022
2023351311479,0.152212,52.203582,3,2023
2024302401259,-1.40705,53.05007,2,2024
2022501201352,-4.066031,51.082354,2,2022
2023501398846,-3.827835,50.425244,3,2023
2022471127987,0.164505,51.060858,2,2022
